eval_00332 16 [-227.82418823242188, -277.1474609375, -158.06390380859375, -385.1631774902344, -314.91925048828125, -602.7640380859375, -669.3568725585938, -388.3965148925781, -522.3934326171875, -234.3903350830078, -296.9168701171875, -358.869384765625, -207.9876251220703, -509.9190368652344, -335.70745849609375, -0.28272297978401184, -46.88398742675781, -21.375471115112305, -173.24444580078125, -142.00845336914062, -72.3597183227539, -137.42552185058594, -255.6856689453125, -203.7456512451172, -21.11079978942871, -213.809814453125, -207.01559448242188, -84.29471588134766, -165.27764892578125, -225.09046936035156, -10.109585762023926] 
eval_00213 18 [3395114.0, 3969487.5, 363609.15625, 839499.9375, 23178.919921875, 816187.5, 4170323.5, 2.1714768409729004, 155904.03125, 21.32908821105957, 144701.734375, 74887.25, 2756910.5, 99786.03125, 142819.25, 17586366.0, 5804041.0, 63437996.0, 3281311.0, 15258183.0, 1818358.0, 1187262.25, 2311130.0, 1614169.25, 4781499.0, 5152692.5, 2487349.5, 855926.75, 12754621.0, 59821248.0, 4377044.0] 
eval_00356 13 [2239170084864.0, 17282653749248.0, 14918207143936.0, 11042855845888.0, 173447992836096.0, 411499855872.0, 44481122402304.0, 7620305354752.0, 53170340364288.0, 6478542929920.0, 137188998119424.0, 235225846120448.0, 494782581309440.0, 251165476388864.0, 171374228275200.0, 9769861513216.0, 1194691264512.0, 25198610874368.0, 76384452608.0, 81045646999552.0, 67413624.0, 2037816192.0, 76062033707008.0, 0.0012460867874324322, 6075067662336.0, 682949376.0, 2519087448064.0, 20502546481152.0, 894618894336.0, 1360293527552.0, 8384769163264.0] 
eval_00002 14 [188481.921875, 21146.0703125, 55971.34765625, 389436.375, 47986.66796875, 362815.5, 240955.390625, 363890.9375, 105185.203125, 315527.15625, 214621.625, 276097.15625, 88557.3828125, 566902.375, 138263.09375, 46556.70703125, 125244.0859375, 6.553608727699611e-06, 174416.671875, 7969.8291015625, 63430.5703125, 78492.625, 30718.087890625, 303097.96875, 40437.15234375, 7538.001953125, 5794.974609375, 201856.265625, 198417.671875, 4010.953857421875, 28997.099609375] 
eval_00363 28 [-138.40103149414062, -241.96011352539062, -234.00148010253906, -235.1203155517578, -230.1171417236328, -271.4471130371094, -524.7528686523438, -209.094482421875, -307.5056457519531, -142.74423217773438, -380.0068664550781, -343.8148193359375, -388.951904296875, -351.7649841308594, -536.6321411132812, -95.09553527832031, -186.68170166015625, -426.3363037109375, -158.8780059814453, -360.8897705078125, -56.747039794921875, -92.0377197265625, -114.96918487548828, -2.926084518432617, -264.7093811035156, -174.243896484375, -210.5489044189453, -0.19291207194328308, -253.49839782714844, -324.50244140625, -100.98897552490234] 
eval_00050 19 [-41842.8984375, -169250.234375, -10187.001953125, -5703.40673828125, -7985.67919921875, -16116.748046875, -38911.2890625, -2529.69873046875, -105544.5390625, -33844.76953125, -5933.17431640625, -22776.56640625, -72247.34375, -23309.287109375, -19278.701171875, -3324.662109375, -28442.578125, -3532.10302734375, -0.00016000332834664732, -45075.81640625, -6969.74169921875, -9724.517578125, -19939.900390625, -15606.15625, -1897.7030029296875, -103.88754272460938, -18496.9921875, -112772.1171875, -12657.2041015625, -66522.359375, -21971.6875] 
eval_00178 20 [-13308.646484375, -31960.0390625, -12400.19140625, -11932.09765625, -40429.06640625, -7031.09912109375, -7131.62744140625, -6748.5654296875, -36504.5703125, -22501.21875, -3774.413330078125, -5389.3330078125, -8691.1865234375, -6510.03564453125, -3312.21044921875, -4354.2509765625, -7564.6865234375, -5281.82861328125, -4164.39306640625, -0.18099883198738098, -10703.072265625, -10575.0849609375, -1951.0025634765625, -12223.5517578125, -1838.590087890625, -0.19818396866321564, -11763.640625, -12608.294921875, -1769.071044921875, -11216.1572265625, -5854.02685546875] 
eval_00341 11 [268043485184.0, 239479029760.0, 4371306774528.0, 2162587992064.0, 21648637952000.0, 4576708608.0, 27937485094912.0, 5966556299264.0, 22059503583232.0, 2153155264512.0, 162069601058816.0, 24596487077888.0, 2274732802048.0, 58096873373696.0, 6214475841536.0, 723289702400.0, 51890753536.0, 244053311488.0, 14974411776.0, 1334509436928.0, 650474752.0, 29829752.0, 7464657354752.0, 811.8612060546875, 1457884889088.0, 1007252928.0, 188830072832.0, 349528358912.0, 30303887360.0, 776136768.0, 8826641408.0] 
eval_00058 9 [35.505699157714844, 66.18881225585938, 31.06089210510254, 38.38437271118164, 14.612759590148926, 22.338088989257812, 35.090702056884766, 21.19784164428711, 67.14421081542969, 63.07176208496094, 22.606645584106445, 36.29167556762695, 46.86566162109375, 32.658836364746094, 38.740966796875, 33.44569778442383, 30.144405364990234, 16.727197647094727, 5.187821388244629, 47.636409759521484, 0.6010892987251282, 13.983779907226562, 40.02141189575195, 21.795103073120117, 20.78145980834961, 7.266995906829834, 36.079376220703125, 40.16102600097656, 11.029844284057617, 21.493989944458008, 18.33041000366211] 
eval_00122 12 [-221.57684326171875, -217.74069213867188, -115.95814514160156, -76.92683410644531, -76.39738464355469, -73.33721923828125, -217.15768432617188, -99.14545440673828, -123.23011016845703, -51.17948913574219, -43.366397857666016, -0.25073614716529846, -12.178836822509766, -26.467294692993164, -105.7144546508789, -437.8743591308594, -214.849365234375, -608.2748413085938, -400.5304260253906, -297.24151611328125, -319.68634033203125, -299.5550231933594, -242.8312530517578, -280.1510009765625, -409.1449890136719, -348.2330627441406, -329.42022705078125, -302.36334228515625, -234.0337371826172, -532.405029296875, -204.0642852783203] 
eval_00215 18 [-507210.34375, -504124.78125, -132824.9375, -1875284.25, -105912.0625, -1177924.875, -1164995.5, -2401653.5, -2140021.25, -1341300.625, -1095265.125, -602887.0625, -817365.4375, -2587442.5, -436230.4375, -66981.28125, -150042.15625, -0.0005187023198232055, -115292.625, -226339.703125, -29512.76171875, -38265.28515625, -325211.4375, -323619.25, -19706.630859375, -80966.3359375, -68966.75, -717473.6875, -75464.0703125, -6310.140625, -71498.1171875] 
eval_00233 13 [31797909913600.0, 1.942698748333261e+16, 6322345941663744.0, 2.2732654159855616e+16, 4.042714417777869e+16, 1973662160781312.0, 1822805192605696.0, 4867370472439808.0, 1.2085174682517504e+17, 1482555467497472.0, 3.187186782437376e+16, 1351810220556288.0, 4.112432216712151e+17, 1.4239838442094592e+16, 9368848385966080.0, 1025608461058048.0, 1799645520986112.0, 2.6277767840111e+17, 4493761199472640.0, 1296545534181376.0, 1950924201263104.0, 1.4760615037894656e+16, 7265718328360960.0, 2201311130943488.0, 2962096136388608.0, 6270176047661056.0, 2.290228088673403e+17, 264479069700096.0, 2.0820163087222425e-34, 29906687754240.0, 5097824190464.0] 
eval_00012 27 [-109.50193786621094, -109.39215850830078, -111.7229232788086, -165.0056915283203, -132.94773864746094, -190.36825561523438, -215.4115753173828, -230.37515258789062, -160.0392608642578, -262.0714416503906, -192.90093994140625, -230.18955993652344, -259.23516845703125, -310.4620361328125, -202.14102172851562, -22.396142959594727, -149.57733154296875, -15.29633903503418, -117.48297119140625, -38.962581634521484, -33.028018951416016, -96.02340698242188, -73.20465850830078, -92.20883178710938, -50.79841232299805, -9.546300888061523, -7.508760452270508, -78.78217315673828, -88.2076187133789, -22.99749755859375, -78.29440307617188] 
eval_00194 8 [-325777.96875, -465543.25, -11804.12890625, -119721.9765625, -37526.203125, -491588.5625, -2017843.25, -1.996782202695613e-06, -850752.6875, -19091.302734375, -276845.3125, -69017.796875, -1778851.125, -44622.6953125, -83593.5, -2145274.25, -3638622.0, -6606761.0, -135321.90625, -2689959.25, -546265.625, -1415974.0, -481251.96875, -266210.5, -740272.25, -1079459.625, -792708.5625, -1323124.25, -763668.375, -6684408.5, -671107.125] 
eval_00191 27 [-642538368.0, -1055043072.0, -571254464.0, -818135168.0, -27667186.0, -3878426624.0, -67943538688.0, -58570468.0, -8522807808.0, -72921656.0, -14056367104.0, -987542272.0, -55108710400.0, -35725299712.0, -48053116928.0, -4112850176.0, -310419136.0, -6338294272.0, -350347968.0, -2865548544.0, -249595104.0, -2259878144.0, -1547656.625, -42042876.0, -23400650752.0, -271645792.0, -0.0031268522143363953, -497590976.0, -18413432832.0, -8263002112.0, -446620256.0] 
eval_00161 15 [3241.406982421875, 10007.5498046875, 13468.83203125, 22737.109375, 6393.66845703125, 13699.0224609375, 20951.2109375, 21610.23046875, 37142.18359375, 37358.390625, 13726.119140625, 16957.916015625, 24573.689453125, 20420.720703125, 39489.37890625, 9457.5595703125, 5561.3232421875, 3013.2529296875, 7818.650390625, 9685.28125, 12.147040367126465, 810.3330078125, 6040.31201171875, 1929.8953857421875, 6804.7060546875, 6066.19384765625, 451.90966796875, 8959.2197265625, 751.012451171875, 2545.021240234375, 7469.23876953125] 
eval_00307 9 [-221.16038513183594, -82.51599884033203, -494.75970458984375, -575.4598388671875, -64.28618621826172, -310.6476135253906, -4.193660736083984, -392.1688232421875, -0.029600659385323524, -201.3982391357422, -188.4530487060547, -269.4036865234375, -116.22334289550781, -378.6590576171875, -556.8267211914062, -447.3881530761719, -415.2947082519531, -260.8724365234375, -687.0794067382812, -340.0498962402344, -437.1390686035156, -372.6303405761719, -379.9493713378906, -355.2282409667969, -487.66888427734375, -353.7615051269531, -227.25045776367188, -737.932861328125, -610.9541625976562, -342.5218505859375, -522.6347045898438] 
eval_00256 31 [-35480.17578125, -647722.5, -514284.8125, -319155.15625, -116092.0234375, -33714.26171875, -418167.09375, -509074.34375, -3629094.75, -570830.4375, -1295295.25, -667931.1875, -428441.46875, -807583.0625, -156562.328125, -170510.28125, -372515.75, -11119.9072265625, -17182.21484375, -921318.625, -510.561767578125, -182496.25, -190215.671875, -85421.28125, -557765.625, -28.11656379699707, -273366.15625, -134800.25, -86316.2890625, -112412.9453125, -2.5467369556427] 
eval_00244 4 [-250850.671875, -175.55316162109375, -1291.595703125, -79.86565399169922, -4787.50634765625, -314012.84375, -1329180.25, -13037.11328125, -465578.4375, -3489.017333984375, -159184.21875, -18423.822265625, -18927.392578125, -6606.10400390625, -41131.33203125, -25919.548828125, -471441.15625, -541307.5, -218585.359375, -815276.0625, -309343.71875, -51868.8984375, -22483.771484375, -432538.9375, -426580.5, -611977.625, -8097.9736328125, -119215.40625, -670173.5625, -1365432.125, -418020.1875] 
eval_00027 23 [-1385151.5, -630646.125, -12970330.0, -6990370.5, -347441.34375, -3515164.0, -18509732.0, -26633506.0, -14650339.0, -26302560.0, -2549823.75, -6598920.0, -11802764.0, -32633640.0, -9836207.0, -1851388.875, -5843447.5, -2747.775146484375, -2874897.25, -178832.3125, -447059.4375, -1646430.25, -48.76183319091797, -14742218.0, -32063406.0, -147812.015625, -7511.826171875, -501065.40625, -908346.8125, -1244509.125, -1437625.375] 
eval_00149 18 [13.15552806854248, 15.420175552368164, 3.5769283771514893, 10.383808135986328, 17.570232391357422, 30.47089958190918, 31.097373962402344, 24.877620697021484, 33.856544494628906, 6.950844764709473, 32.670711517333984, 12.667208671569824, 4.131088733673096, 5.236737251281738, 15.095229148864746, 34.81216049194336, 33.47441864013672, 52.95310974121094, 36.31386947631836, 36.541046142578125, 40.05422592163086, 52.71308898925781, 36.97796630859375, 19.717662811279297, 40.4860954284668, 48.10105514526367, 36.27534484863281, 26.576740264892578, 25.464035034179688, 41.03098678588867, 34.268558502197266] 
eval_00038 6 [-54.15195083618164, -45.601322174072266, -230.31346130371094, -30.002466201782227, -10.451305389404297, -0.7607381343841553, -146.51394653320312, -112.57601165771484, -67.03526306152344, -79.91822814941406, -150.53857421875, -86.0633316040039, -11.196648597717285, -211.81948852539062, -182.07740783691406, -449.8414306640625, -246.4256591796875, -374.0321350097656, -203.32073974609375, -278.6444091796875, -211.5863037109375, -178.63284301757812, -204.572021484375, -224.5039825439453, -346.2539978027344, -256.2846984863281, -134.12086486816406, -138.7881622314453, -314.44195556640625, -194.03115844726562, -221.48231506347656] 
eval_00061 19 [366983360.0, 3.5700891028167536e-12, 6606320.5, 37946372.0, 28975600.0, 1777934848.0, 5347117568.0, 4499005952.0, 1278264704.0, 204326944.0, 6400643072.0, 4054426112.0, 79011.6640625, 119011168.0, 1280885376.0, 243022976.0, 12183558144.0, 920512256.0, 22152851456.0, 989822464.0, 9025552384.0, 677028352.0, 206509376.0, 6238806528.0, 7229133312.0, 10863187968.0, 1027824448.0, 213235760.0, 11345588224.0, 543214976.0, 3914166528.0] 
eval_00136 9 [31.385601043701172, 110.5568618774414, 45.76530075073242, 53.942203521728516, 55.29850387573242, 60.779541015625, 59.57765579223633, 52.87574005126953, 113.75910186767578, 62.54859161376953, 44.20703887939453, 71.50761413574219, 101.96009063720703, 64.85327911376953, 50.55791473388672, 23.717378616333008, 68.2184066772461, 17.806331634521484, 0.2036324143409729, 36.97572326660156, 26.772798538208008, 21.55694007873535, 51.947486877441406, 39.894622802734375, 3.0552217960357666, 7.02504825592041, 43.72653579711914, 71.5361557006836, 12.29659366607666, 31.654865264892578, 66.37229919433594] 
eval_00232 2 [75.57621002197266, 155.47256469726562, 65.36003112792969, 65.41828918457031, 33.243309020996094, 47.58482360839844, 76.26085662841797, 46.6542854309082, 119.86798858642578, 68.94865417480469, 46.8293571472168, 84.48072052001953, 104.85594940185547, 46.31740951538086, 83.21578979492188, 61.75873565673828, 94.55011749267578, 36.135616302490234, 0.004199950490146875, 123.43310546875, 16.401168823242188, 25.331615447998047, 71.6871109008789, 41.14902877807617, 28.286401748657227, 23.408885955810547, 77.5145263671875, 92.80928802490234, 50.67504119873047, 75.634765625, 57.53266906738281] 
eval_00155 31 [-105942.859375, -82649.375, -123842.5078125, -110324.6328125, -85539.0859375, -55103.87890625, -270921.65625, -118537.03125, -588441.875, -60925.546875, -423308.59375, -163464.453125, -111259.65625, -313868.375, -65740.96875, -25776.298828125, -32555.716796875, -26798.90234375, -10505.2060546875, -162994.359375, -7653.42529296875, -3241.24853515625, -73201.4453125, -1941.10888671875, -274578.53125, -25613.2890625, -145966.21875, -39920.08984375, -36981.16015625, -104718.125, -0.15738339722156525] 
eval_00242 29 [4410.34033203125, 560.4891357421875, 736.1513671875, 1552.7679443359375, 12.525379180908203, 1982.8642578125, 29252.94921875, 239.61488342285156, 18814.609375, 6845.8017578125, 37088.61328125, 5719.37744140625, 4193.53173828125, 6879.267578125, 8270.8828125, 44034.375, 69022.296875, 86974.0, 34050.90234375, 110992.1796875, 44859.390625, 35079.0, 38234.98828125, 50636.9453125, 96611.4140625, 98616.8359375, 19433.33203125, 55388.40234375, 138957.125, 130803.90625, 81085.578125] 
eval_00340 2 [-581877.8125, -5.576057844625115e-12, -7355377.5, -30824780.0, -14381722.0, -199681776.0, -293541824.0, -454342368.0, -14350587.0, -6030557.5, -443895232.0, -822403520.0, -10260793.0, -34436504.0, -175477280.0, -14813459.0, -248778032.0, -17750294.0, -1297641600.0, -49148756.0, -236941536.0, -41172684.0, -31616644.0, -86423064.0, -250547168.0, -577560192.0, -11573480.0, -35528240.0, -470270240.0, -23455654.0, -424347744.0] 
eval_00095 24 [-2602089.75, -2867589.5, -1650628.25, -731830.5625, -12247223.0, -12847.7021484375, -9343965.0, -1027504.0, -9306270.0, -1152532.5, -13119215.0, -6228528.5, -1170340.0, -14038961.0, -1822030.0, -6012824.5, -3759765.75, -1756299.375, -7643.23583984375, -975138.6875, -386863.59375, -7794.4658203125, -4800776.5, -5.389281272888184, -1408159.125, -48941.0, -3068429.0, -4424550.5, -884661.625, -326567.90625, -394003.40625] 
eval_00283 24 [-259.887451171875, -274.2411804199219, -359.9547424316406, -267.6944580078125, -623.9139404296875, -334.9227600097656, -444.357177734375, -610.2811279296875, -146.38706970214844, -304.1576843261719, -603.583740234375, -635.511962890625, -262.80035400390625, -618.9308471679688, -674.2809448242188, -387.8022155761719, -381.4554138183594, -387.11669921875, -264.0181579589844, -219.26632690429688, -233.29608154296875, -288.1304016113281, -330.1112365722656, -0.00032029388239607215, -531.054443359375, -191.74734497070312, -83.0699462890625, -396.94122314453125, -315.3615417480469, -122.71224212646484, -160.72760009765625] 
eval_00091 2 [-1498.7266845703125, -0.006577992346137762, -5109.19189453125, -2796.55029296875, -661.6251220703125, -5618.7294921875, -7613.81103515625, -32399.1328125, -3068.990966796875, -6139.98583984375, -17494.904296875, -19066.998046875, -20.863142013549805, -5427.01708984375, -15225.0263671875, -4806.68896484375, -32209.79296875, -8138.86279296875, -36275.9140625, -17208.634765625, -21274.0859375, -6492.20263671875, -6030.2998046875, -20841.630859375, -34630.89453125, -25783.74609375, -11518.0625, -7967.150390625, -22400.1640625, -7748.06982421875, -20333.435546875] 
eval_00285 3 [-406.3860168457031, -75.56707763671875, -0.0449955128133297, -68.94403839111328, -109.4299087524414, -650.8184814453125, -642.8671264648438, -56.109039306640625, -994.237548828125, -252.92572021484375, -279.67327880859375, -353.98944091796875, -440.61993408203125, -5.505998134613037, -93.86206817626953, -219.24607849121094, -854.5311889648438, -804.7544555664062, -540.7193603515625, -1048.88134765625, -581.1878662109375, -439.57196044921875, -522.5547485351562, -437.1698913574219, -686.8530883789062, -955.3882446289062, -902.6438598632812, -442.6822204589844, -720.0379638671875, -1352.875732421875, -908.144775390625] 
eval_00001 2 [72882.328125, 379362.15625, 84030.421875, 95557.6953125, 36052.94921875, 33972.7890625, 118191.5703125, 10932.091796875, 166240.65625, 158238.859375, 67541.0703125, 227897.140625, 181220.71875, 172651.171875, 222307.546875, 77848.09375, 44992.2421875, 40340.3984375, 456.36480712890625, 323404.125, 0.005600313656032085, 43587.51953125, 89416.375, 664.9979858398438, 67033.6171875, 1316.255615234375, 109716.6015625, 34257.76953125, 62699.6171875, 145615.71875, 3527.0] 
eval_00052 30 [13.564322471618652, 19.75568962097168, 31.42823600769043, 3.822633743286133, 15.54616928100586, 5.7072577476501465, 17.211040496826172, 37.04600524902344, 27.690290451049805, 13.808525085449219, 13.595328330993652, 7.726454257965088, 9.217156410217285, 26.58244514465332, 11.939004898071289, 14.8578519821167, 12.408754348754883, 37.1824951171875, 37.285362243652344, 19.824913024902344, 22.91877555847168, 16.314590454101562, 7.193858623504639, 35.53947830200195, 27.054798126220703, 22.135177612304688, 16.3427734375, 21.488658905029297, 13.004389762878418, 39.231910705566406, 22.36969757080078] 
eval_00104 2 [-116.97693634033203, -0.3339937627315521, -38.67465591430664, -97.25972747802734, -94.1712875366211, -557.0679321289062, -601.09619140625, -262.9808654785156, -300.6106872558594, -33.62559127807617, -296.01605224609375, -271.9241943359375, -76.86283111572266, -7.755674839019775, -125.27534484863281, -94.02011108398438, -338.2131042480469, -402.875732421875, -664.4240112304688, -346.7168273925781, -365.5123291015625, -233.3376007080078, -145.39743041992188, -494.6262512207031, -492.6282043457031, -481.2854919433594, -148.43141174316406, -106.26243591308594, -457.32470703125, -504.6674499511719, -465.4192810058594] 
eval_00316 4 [317024.21875, 14687.1953125, 161639.421875, 703426.8125, 144743.6875, 89726.7578125, 114430.8125, 273416.53125, 52916.984375, 597584.1875, 498883.0625, 69783.7734375, 282034.09375, 452203.34375, 683053.625, 54162.640625, 655217.375, 22721.302734375, 380822.78125, 1590.7479248046875, 103582.125, 127458.5234375, 31257.162109375, 59544.66796875, 94202.265625, 56382.48046875, 20066.603515625, 233533.75, 3934.809814453125, 2.405704208285897e-06, 44162.79296875] 
eval_00289 18 [852.5416870117188, 594.24951171875, 157.5543212890625, 775.3923950195312, 3126.900390625, 683.970458984375, 427.0029602050781, 412.1659851074219, 3737.55224609375, 61.94215774536133, 1696.1549072265625, 770.8739013671875, 2816.466796875, 42.4134635925293, 0.057754289358854294, 2401.482177734375, 4420.4208984375, 7365.01220703125, 4333.56689453125, 2441.645751953125, 3771.126708984375, 1875.4447021484375, 2129.871826171875, 1908.429931640625, 3735.016357421875, 2080.85693359375, 5741.0712890625, 2450.65185546875, 1683.738037109375, 6880.11376953125, 3690.802490234375] 
eval_00323 29 [-177.745849609375, -219.35638427734375, -164.19039916992188, -292.94525146484375, -246.61624145507812, -194.48757934570312, -312.3260803222656, -322.20928955078125, -275.44708251953125, -416.8870544433594, -202.02561950683594, -192.10650634765625, -403.987548828125, -459.952392578125, -392.2820129394531, -43.55490493774414, -71.361572265625, -52.96409606933594, -216.96939086914062, -29.334291458129883, -120.3992691040039, -87.84687042236328, -59.41831588745117, -168.5266571044922, -37.272701263427734, -196.36892700195312, -99.8220443725586, -79.21302032470703, -2.7270169258117676, -10.01775074005127, -115.2722396850586] 
eval_00051 9 [10643.2255859375, 23315.02734375, 13241.896484375, 2454.0234375, 9139.5107421875, 15586.04296875, 13466.6982421875, 5928.63720703125, 43304.875, 13646.71484375, 6744.8349609375, 7424.31982421875, 26936.130859375, 8682.8310546875, 7356.24755859375, 3621.80078125, 13268.2041015625, 6517.60986328125, 2103.6611328125, 10564.5634765625, 2561.622802734375, 8174.5, 3842.095458984375, 17368.9375, 2259.46728515625, 2.979400504088403e-09, 6815.46337890625, 13657.2451171875, 4141.96435546875, 12212.4072265625, 12863.1259765625] 
eval_00062 28 [25.145479202270508, 54.0195198059082, 19.741268157958984, 43.06795883178711, 9.275251388549805, 19.618854522705078, 2.355170965194702, 2.5066568851470947, 14.087472915649414, 35.67561721801758, 5.708561897277832, 13.335865020751953, 30.207666397094727, 10.083027839660645, 26.78722381591797, 44.85699462890625, 36.400760650634766, 45.18232345581055, 12.336485862731934, 33.18364334106445, 15.658234596252441, 40.140323638916016, 37.41709518432617, 13.365950584411621, 40.459999084472656, 39.45411682128906, 43.60959243774414, 63.72126388549805, 30.657243728637695, 51.7374382019043, 28.659013748168945] 
eval_00110 1 [-0.029255352914333344, -25.338708877563477, -271.22711181640625, -256.2957458496094, -10.1022310256958, -304.11895751953125, -178.4268035888672, -745.0324096679688, -120.17076873779297, -109.19623565673828, -350.88287353515625, -537.8060913085938, -92.3386459350586, -280.9136657714844, -628.4512939453125, -368.5503234863281, -478.8235778808594, -370.8125, -576.1251831054688, -817.0293579101562, -421.84747314453125, -616.6656494140625, -340.8513488769531, -564.5115356445312, -604.549072265625, -434.7976379394531, -188.251220703125, -312.043701171875, -559.7510986328125, -470.75537109375, -513.9132080078125] 
